X,Y,Z,Z_Dither,Bregma_AP,Bregma_DV,Bregma_ML,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,ID,Acronym
268.0926,46.4163,235.3529,233.8668,-533.8226,-690.4077,1002.3156,19758.4615,560.4423,0,0,Left,648,MOp5
276.0961,49.3934,235.5313,236.8732,-538.2836,-764.8357,1202.4036,14412,678.8148,0,0,Left,648,MOp5
278.1426,50.6716,235.566,234.7737,-539.1497,-796.7906,1253.5639,29173.8876,856.0787,0,0,Left,648,MOp5
263.3585,49.4423,235.2907,235.7249,-532.2686,-766.0581,883.9613,14758.6,556.8333,0,0,Left,648,MOp5
273.1517,50.3136,235.5157,234.3882,-537.8927,-787.8395,1128.7926,17876.6829,857.3659,0,0,Left,648,MOp5
264.3711,50.6959,235.3411,234.9153,-533.5285,-797.3987,909.2767,20279.3947,711.7895,0,0,Left,648,MOp5
266.3156,50.8739,235.3941,236.7994,-534.8524,-801.8474,957.8895,16015.0526,803.3684,0,0,Left,648,MOp5
270.2332,51.2179,235.4834,236.2229,-537.0851,-810.4471,1055.8311,14170.1875,851.2812,0,0,Left,648,MOp5
261.4721,50.4261,235.2524,234.6152,-531.3112,-790.6514,836.8019,18054.5714,541.8857,0,0,Left,767,MOs5
263.4024,50.6062,235.3128,236.1877,-532.8191,-795.1553,885.0592,16352.2143,560.0714,0,0,Left,767,MOs5
273.243,52.6009,235.551,234.3163,-538.7745,-845.023,1131.0739,21803.8039,960.3529,0,0,Left,648,MOp5
276.2271,52.8167,235.5863,235.1001,-539.6578,-850.4186,1205.6766,15940.2162,945.9459,0,0,Left,648,MOp5
267.3379,52.1143,235.4369,236.5167,-535.9231,-832.8565,983.4466,16625.3611,702.1111,0,0,Left,648,MOp5
264.4624,53.01,235.3788,236.2134,-534.4712,-855.2507,911.5607,16691.85,611.225,0,0,Left,1021,MOs6a
271.313,53.5875,235.5341,234.1366,-538.3525,-869.6883,1082.8245,15661.5714,856.25,0,0,Left,648,MOp5
280.2824,54.1945,235.6224,235.0102,-540.5595,-884.8622,1307.0611,14728.0784,1150.4314,0,0,Left,648,MOp5
275.2765,53.8836,235.5907,236.4326,-539.7666,-877.0894,1181.9134,23134.3231,918.7385,0,0,Left,648,MOp5
274.3303,54.9471,235.5912,235.5096,-539.7811,-903.677,1158.2585,18036.3103,751.2069,0,0,Left,648,MOp5
267.4334,54.4095,235.4677,236.1563,-536.6935,-890.2374,985.8354,16395.2424,795.3939,0,0,Left,844,MOp6a
275.3242,55.0165,235.6028,236.9464,-540.0706,-905.4113,1183.1062,20921.8261,956.9565,0,0,Left,648,MOp5
281.3343,55.3742,235.6355,234.194,-540.8871,-914.3551,1333.3577,11855.375,904.125,0,0,Left,648,MOp5
287.4266,55.6001,235.5968,235.8715,-539.92,-920.0036,1485.6659,11867.3333,767.359,0,0,Left,1128,SSpll5
266.5053,55.472,235.4574,235.775,-536.4338,-916.7996,962.6318,19070.413,611.3913,0,0,Left,844,MOp6a
275.3731,56.1459,235.6126,234.3018,-540.3156,-933.6476,1184.3285,17794.0645,928.7742,0,0,Left,648,MOp5
196.8733,54.69,232.0077,230.9964,-450.1919,-897.2504,-778.1673,19994.12,2477.16,0,0,Right,1021,MOs6a
169.9284,57.1454,230.4923,231.9391,-412.3072,-958.6346,-1451.7893,11233.7297,5572.4324,0,0,Right,1128,SSpll5
273.4387,57.1362,235.5958,234.1031,-539.895,-958.4042,1135.9669,14500.8462,790.7308,0,0,Left,844,MOp6a
271.4621,56.9931,235.5658,235.2731,-539.1455,-954.8274,1086.5524,11945.85,785.2,0,0,Left,844,MOp6a
278.4153,57.4581,235.6442,237.0886,-541.1048,-966.4513,1260.3816,13355.4074,1389.6667,0,0,Left,648,MOp5
275.4232,57.2718,235.6199,234.264,-540.4978,-961.7951,1185.5806,17756.3556,1113.9778,0,0,Left,844,MOp6a
284.501,58.8664,235.6504,235.2548,-541.2593,-1001.6588,1412.5262,11348.5,802.1429,0,0,Left,1128,SSpll5
274.4815,58.3285,235.6134,235.4111,-540.3356,-988.2123,1162.0367,24509.6901,1054.507,0,0,Left,844,MOp6a
186.816,58.8864,231.3832,231.4254,-434.5805,-1002.1603,-1029.6011,14463.3415,1050.1463,0,0,Right,844,MOp6a
292.7415,61.2682,235.5517,235.9165,-538.7935,-1061.7054,1618.5372,11726.3333,688.4359,0,0,Left,1128,SSpll5
279.5693,60.8585,235.6535,234.385,-541.3384,-1051.4621,1289.2336,12026.1111,1941.2593,0,0,Left,844,MOp6a
287.6359,61.1861,235.6298,234.1916,-540.7459,-1059.6517,1490.8982,10829.9259,784.8519,0,0,Left,1128,SSpll5
277.6259,61.8557,235.638,235.7711,-540.9503,-1076.3923,1240.6472,27808.9841,1033.7143,0,0,Left,844,MOp6a
311.5009,65.5693,235.0308,234.0554,-525.7708,-1169.2326,2087.5222,19302.449,500.8163,0,0,Left,625,SSpul5
312.545,65.5537,234.9957,234.1328,-524.8927,-1168.842,2113.6246,14502.75,462.3438,0,0,Left,625,SSpul5
317.7826,67.772,234.8481,234.9629,-521.2014,-1224.3007,2244.5639,11804.7273,433.7727,0,0,Left,625,SSpul5
317.7959,71.1783,234.8785,234.4089,-521.9631,-1309.4565,2244.8983,12415.2,444.6,0,0,Left,625,SSpul5
315.7183,71.1877,234.9399,234.7605,-523.4963,-1309.6924,2192.9579,12742.3846,567.4615,0,0,Left,625,SSpul5
325.0939,74.548,234.691,234.3085,-517.2748,-1393.7003,2427.3466,12395.75,448.7857,0,0,Left,625,SSpul5
329.2918,74.5274,234.5658,235.5458,-514.144,-1393.1853,2532.2962,13653.9714,427.7143,0,0,Left,625,SSpul5
308.3106,142.4797,233.1927,232.3063,-479.8165,-3091.992,2007.7644,15281.92,358.28,0,0,Left,672,CP
313.3166,142.5466,233.2983,233.6534,-482.4578,-3093.6659,2132.916,14337.7143,348.9524,0,0,Left,672,CP
270.9356,43.5997,238.5698,238.314,-614.2458,-619.9919,1073.39,13561,1274.7297,0,0,Left,648,MOp5
269.0543,45.7417,238.5863,239.7781,-614.6587,-673.5426,1026.358,14180,623,0,0,Left,648,MOp5
272.0947,48.3456,238.712,239.0308,-617.7989,-738.6394,1102.3677,11959.7917,734.375,0,0,Left,648,MOp5
267.2347,49.0517,238.6221,238.1817,-615.5528,-756.2922,980.8681,16065.34,561.14,0,0,Left,648,MOp5
270.1711,49.3256,238.6966,237.3668,-617.4151,-763.1388,1054.2763,15736.3818,647.1091,0,0,Left,648,MOp5
279.1084,50.0438,238.8317,237.5709,-620.7922,-781.0944,1277.7095,16260.5323,808.7419,0,0,Left,648,MOp5
261.4677,49.6673,238.4684,239.3871,-611.7098,-771.6819,836.692,13492.8286,487.9714,0,0,Left,1021,MOs6a
266.3074,50.1241,238.6216,238.8167,-615.5389,-783.1037,957.685,13288.4,545.3,0,0,Left,648,MOp5
196.9801,48.0804,235.1023,234.9004,-527.5583,-732.0095,-775.4974,9222.0909,671.7727,0,0,Right,767,MOs5
292.4063,51.6549,238.7439,238.9415,-618.5967,-821.3733,1610.1581,11084.5,445.5833,0,0,Left,1128,SSpll5
267.3297,51.3752,238.6737,238.0403,-616.8422,-814.3808,983.243,11668.2727,518.4091,0,0,Left,648,MOp5
269.2852,51.5503,238.7234,237.3746,-618.0858,-818.7582,1032.1304,11819.9655,659.9655,0,0,Left,648,MOp5
187.0253,50.0644,234.5646,233.1254,-514.1138,-781.6089,-1024.3684,13623.3137,5088.4118,0,0,Right,648,MOp5
198.9289,49.1688,235.245,236.576,-531.126,-759.22,-726.7771,13398.54,1448.84,0,0,Right,767,MOs5
270.4159,55.0783,238.8064,239.6168,-620.1601,-906.9566,1060.3967,13433.95,552.175,0,0,Left,844,MOp6a
180.9382,55.3447,234.2527,234.1944,-506.3164,-913.6175,-1176.544,10781.2222,1103.4722,0,0,Right,648,MOp5
280.4295,58.026,238.9671,239.9879,-624.1764,-980.6495,1310.7387,12048.963,698.6111,0,0,Left,844,MOp6a
177.9243,56.8097,234.0803,233.685,-502.0064,-950.2437,-1251.8913,11141.5789,1119.0526,0,0,Right,648,MOp5
312.4034,60.4389,238.2547,237.9407,-606.3685,-1040.9734,2110.0856,10950.3846,462.9615,0,0,Left,1128,SSpll5
314.514,63.8461,238.2407,236.9262,-606.018,-1126.1524,2162.8508,16565.5556,490.4222,0,0,Left,625,SSpul5
316.6148,66.1077,238.1997,238.0964,-604.9921,-1182.692,2215.3708,11985.64,447.88,0,0,Left,625,SSpul5
315.5706,66.1153,238.2373,238.1601,-605.9322,-1182.8814,2189.2649,12383.4074,462.9259,0,0,Left,625,SSpul5
322.8886,69.4983,238.0261,237.6012,-600.6535,-1267.4579,2372.2148,19354.6444,436.7333,0,0,Left,625,SSpul5
330.2335,71.7481,237.7989,238.2619,-594.9715,-1323.7036,2555.8386,13471.2174,421.087,0,0,Left,625,SSpul5
330.2228,72.8817,237.8145,236.8285,-595.3637,-1352.0418,2555.5689,12327.2692,397.8077,0,0,Left,625,SSpul5
329.1514,75.1438,237.8785,239.3726,-596.963,-1408.5943,2528.7842,12457.9677,456.2581,0,0,Left,625,SSpul5
330.1939,76.2658,237.8552,237.6062,-596.3794,-1436.6447,2554.8478,13423.3095,478.6429,0,0,Left,625,SSpul5
271.9336,44.0994,241.8352,242.11,-695.8802,-632.4855,1098.3396,15642.8824,465.2745,0,0,Left,648,MOp5
262.3278,46.6239,241.643,241.669,-691.0754,-695.597,858.1945,11990,447.0345,0,0,Left,767,MOs5
260.45,47.6207,241.6073,241.1534,-690.1832,-720.518,811.2505,11917.9333,391.5333,0,0,Left,767,MOs5
263.4355,50.262,241.7801,242.326,-694.5023,-786.5494,885.8878,19082.4889,527.0667,0,0,Left,1021,MOs6a
279.1524,51.6303,242.1507,243.0167,-703.7671,-820.7582,1278.8105,9154.0909,698.6818,0,0,Left,1128,SSpll5
261.5048,50.0815,241.7121,242.2819,-692.8025,-782.0386,837.6212,18242.6222,470,0,0,Left,1021,MOs6a
270.2492,50.8986,241.987,240.6207,-699.674,-802.4648,1056.2299,9943.3333,647.7619,0,0,Left,648,MOp5
265.3732,50.4444,241.8445,242.1979,-696.1137,-791.1088,934.3307,16687.8293,529.122,0,0,Left,844,MOp6a
275.1741,51.3268,242.0952,243.5473,-702.379,-813.1689,1179.3522,10818.8125,586.6562,0,0,Left,648,MOp5
281.1552,51.7638,242.1664,241.9756,-704.1599,-824.0944,1328.8812,10770.3429,795.4571,0,0,Left,1128,SSpll5
264.4533,51.5247,241.8434,240.383,-696.0851,-818.1166,911.3318,15604.1481,529.8519,0,0,Left,844,MOp6a
261.5528,51.2604,241.7441,241.4708,-693.6035,-811.509,838.8203,13882.1818,440.3636,0,0,Left,1021,MOs6a
289.2982,53.2592,242.163,241.0236,-704.0742,-861.4796,1532.4555,10683.0769,545.359,0,0,Left,1128,SSpll5
304.9089,55.4586,241.7632,241.3391,-694.0795,-916.4656,1922.723,17183.3913,414.5217,0,0,Left,1128,SSpll5
186.9249,52.9974,237.8024,237.0335,-595.0601,-854.9356,-1026.8782,15425.625,1073.45,0,0,Right,648,MOp5
269.4248,54.2777,242.0415,242.6901,-701.0384,-886.9436,1035.6209,12574.2727,544.8182,0,0,Left,844,MOp6a
263.5854,53.7739,241.868,243.1738,-696.7008,-874.3481,889.6357,12308.4118,483.3824,0,0,Left,1021,MOs6a
276.3635,55.964,242.209,242.2531,-705.2244,-929.1006,1209.0876,19789.8448,704.1034,0,0,Left,844,MOp6a
273.4023,55.7425,242.1557,241.1802,-703.8917,-923.5614,1135.0585,13599.3514,706.8378,0,0,Left,844,MOp6a
304.933,57.7393,241.8243,241.4598,-695.6074,-973.4835,1923.3252,11077.7407,425.7407,0,0,Left,1128,SSpll5
309.14,59.9473,241.713,242.6504,-692.8241,-1028.6824,2028.4994,14496.3514,430.9459,0,0,Left,1128,SSpll5
317.5323,62.1383,241.4236,241.4916,-685.5899,-1083.4573,2238.3081,11631.087,499.8261,0,0,Left,625,SSpul5
311.2604,63.3287,241.6996,241.7127,-692.4891,-1113.2171,2081.5097,13770.4828,512.8966,0,0,Left,1128,SSpll5
319.6289,63.2744,241.3648,242.2553,-684.1189,-1111.8599,2290.7227,10660,479.7143,0,0,Left,625,SSpul5
321.7213,65.5556,241.3278,242.268,-683.1939,-1168.8897,2343.0316,16056.2439,471.0976,0,0,Left,625,SSpul5
324.8724,65.5554,241.2031,241.1783,-680.0768,-1168.8861,2421.8107,13181.6207,465.1379,0,0,Left,625,SSpul5
323.8206,65.5556,241.2448,242.1845,-681.1201,-1168.8891,2395.5157,27434.7059,518.4902,0,0,Left,625,SSpul5
321.718,67.8284,241.3673,241.6095,-684.1831,-1225.7095,2342.9497,17672.4167,501.6111,0,0,Left,625,SSpul5
319.6298,67.825,241.4479,241.7697,-686.1978,-1225.6247,2290.7445,17191.3667,540.7,0,0,Left,625,SSpul5
322.7625,68.9627,241.3444,240.0859,-683.6091,-1254.0676,2369.062,19730.9744,539.641,0,0,Left,625,SSpul5
324.8606,67.8331,241.2447,241.2802,-681.1184,-1225.8275,2421.5138,17957.2963,516.963,0,0,Left,625,SSpul5
319.6329,68.9544,241.464,241.5648,-686.6006,-1253.8606,2290.8229,16717.8667,554.5333,0,0,Left,625,SSpul5
326.95,70.1024,241.1986,241.8014,-679.9656,-1282.5594,2473.7504,29687.7209,566.9535,0,0,Left,625,SSpul5
323.8064,70.0955,241.3205,240.3922,-683.0116,-1282.3887,2395.1594,19930.44,590.68,0,0,Left,625,SSpul5
323.8064,70.0955,241.3205,240.2334,-683.0116,-1282.3887,2395.1594,17406.3824,565.2941,0,0,Left,625,SSpul5
325.9003,70.1008,241.2396,240.357,-680.9899,-1282.52,2447.5085,30221.6575,603.3425,0,0,Left,625,SSpul5
322.7619,70.0922,241.3604,242.7806,-684.0099,-1282.3041,2369.0469,21333.7949,624.4872,0,0,Left,625,SSpul5
327.9947,71.2334,241.1741,240.155,-679.3526,-1310.8354,2499.8666,19583.2766,636.1064,0,0,Left,625,SSpul5
327.9884,72.3609,241.1897,242.563,-679.7413,-1339.0237,2499.7108,15533.1667,547.8571,0,0,Left,625,SSpul5
311.8351,151.2595,239.2386,237.9055,-630.9639,-3311.4867,2095.8766,16227.0714,347.7857,0,0,Left,672,CP
313.8587,151.2767,239.2983,237.8647,-632.457,-3311.9164,2146.4671,18536,348.8182,0,0,Left,672,CP
304.7016,154.5882,238.7648,239.7744,-619.119,-3394.7056,1917.5402,15317.9545,293.0909,0,0,Left,6,int
259.4723,46.7407,244.7646,243.762,-769.1162,-698.5166,786.8067,10691.8889,443.5556,0,0,Left,767,MOs5
191.9733,47.2805,241.2485,241.9157,-681.2117,-712.0135,-900.6676,9655.25,759.375,0,0,Right,648,MOp5
264.3408,48.4051,244.9906,244.2149,-774.7648,-740.1272,908.5201,14652.2826,500.6522,0,0,Left,844,MOp6a
183.0843,48.2067,240.7896,241.0029,-669.7404,-735.1676,-1122.8926,14865.5172,781.931,0,0,Right,648,MOp5
275.1439,50.5982,245.3462,245.9429,-783.6541,-794.9547,1178.5976,9355.7,667.15,0,0,Left,648,MOp5
271.262,51.4026,245.2828,243.9005,-782.0688,-815.0656,1081.5506,12712.2955,637.3182,0,0,Left,648,MOp5
198.7906,49.164,241.6966,242.804,-692.416,-759.0992,-730.2353,9794.4783,609.4783,0,0,Right,1021,MOs6a
277.1711,51.9113,245.4181,243.9563,-785.4527,-827.7818,1229.2781,11654.2083,636.9583,0,0,Left,1128,SSpll5
193.8468,50.6767,241.426,242.4746,-685.651,-796.9169,-853.8302,11098.5,675,0,0,Right,1021,MOs6a
306.8928,54.8582,244.9997,244.0727,-774.9931,-901.4551,1972.3189,10718.6667,417.3333,0,0,Left,1128,SSpll5
275.3495,55.1823,245.4689,245.3546,-786.7217,-909.5586,1183.737,13148.5909,629.1818,0,0,Left,844,MOp6a
319.5197,58.1527,244.5561,244.7038,-763.9017,-983.8182,2287.9937,30314.2222,540.963,0,0,Left,625,SSpul5
317.41,59.3094,244.6815,244.3638,-767.0376,-1012.736,2235.2491,14859.0417,466.0833,0,0,Left,625,SSpul5
311.1143,59.3586,244.957,246.0278,-773.9262,-1013.9657,2077.8584,16603.3265,495.8776,0,0,Left,1128,SSpll5
317.407,61.5964,244.7432,244.4127,-768.5805,-1069.909,2235.1759,20527.8511,541.3191,0,0,Left,625,SSpul5
316.3592,61.5989,244.7888,244.4563,-769.7188,-1069.9723,2208.9807,13177.2273,479.0909,0,0,Left,625,SSpul5
319.5027,62.7352,244.6803,245.9514,-767.008,-1098.3802,2287.5674,22463.7353,514.4706,0,0,Left,625,SSpul5
324.7577,62.7464,244.4527,243.7605,-761.3163,-1098.6591,2418.9428,22897,519.1346,0,0,Left,625,SSpul5
319.5027,62.7352,244.6803,246.1086,-767.008,-1098.3802,2287.5674,28860.9718,561.6761,0,0,Left,625,SSpul5
318.4549,62.7345,244.7256,244.9322,-768.1403,-1098.3616,2261.3721,17931.4483,598,0,0,Left,625,SSpul5
322.6473,63.881,244.5706,244.334,-764.264,-1127.0252,2366.1822,24566.9394,544.5152,0,0,Left,625,SSpul5
319.5047,66.1368,244.7526,245.8501,-768.8152,-1183.4204,2287.6169,13356.0286,553.9429,0,0,Left,625,SSpul5
318.4614,66.1327,244.797,245.8498,-769.925,-1183.3166,2261.5344,26677.4688,608.4219,0,0,Left,625,SSpul5
321.5946,66.1462,244.6632,245.0219,-766.5807,-1183.6558,2339.8639,21308.0179,567.2321,0,0,Left,625,SSpul5
323.6869,67.2873,244.5944,245.8054,-764.8604,-1212.1819,2392.1716,27667.0392,584.8235,0,0,Left,625,SSpul5
324.7322,68.4217,244.5692,244.9197,-764.2297,-1240.5414,2418.3043,28356.3623,577.7826,0,0,Left,625,SSpul5
327.8833,68.4367,244.4321,245.7436,-760.8024,-1240.9171,2497.083,24902.3846,571.3538,0,0,Left,625,SSpul5
325.7774,69.5541,244.5426,243.7504,-763.5655,-1268.8524,2444.4339,20036.7209,583.0465,0,0,Left,625,SSpul5
326.8264,69.5598,244.4972,243.3691,-762.4298,-1268.9961,2470.6594,21641.883,567.5319,0,0,Left,625,SSpul5
266.0066,41.858,248.0395,247.0438,-850.9864,-576.4506,950.1654,9201.16,753.84,0,0,Left,648,MOp5
257.5322,45.7576,247.8687,247.0866,-846.7166,-673.9393,738.3053,21820.12,444.66,0,0,Left,767,MOs5
265.2417,46.5271,248.1853,246.8366,-854.6337,-693.1766,931.0435,11357.2778,561.6389,0,0,Left,648,MOp5
259.4505,45.9414,247.951,249.1729,-848.7739,-678.5359,786.263,12024.2812,411.625,0,0,Left,1021,MOs6a
262.3923,47.4263,248.1151,248.5834,-852.8765,-715.6582,859.8067,16364.6304,531.1087,0,0,Left,1021,MOs6a
269.1843,48.1131,248.3701,247.6804,-859.253,-732.8269,1029.608,8233.4583,565.625,0,0,Left,648,MOp5
266.32,48.9995,248.3076,248.416,-857.6895,-754.9866,957.9995,13058.8,572.325,0,0,Left,844,MOp6a
298.3811,50.9561,248.5125,249.0856,-862.8135,-803.9026,1759.5265,15107.2407,417.537,0,0,Left,1128,SSpll5
190.8677,50.398,244.5035,244.2762,-762.5863,-789.9512,-928.307,12788.8085,707.5745,0,0,Right,844,MOp6a
268.432,52.7091,248.4939,248.5388,-862.3486,-847.7266,1010.7991,8750.88,468,0,0,Left,844,MOp6a
175.084,53.2187,243.6374,242.5488,-740.9342,-860.4685,-1322.8996,9751.3056,792.2222,0,0,Right,1128,SSpll5
307.8339,55.4062,248.3083,247.4907,-857.7063,-915.1554,1995.8477,9403.2143,402.3214,0,0,Left,1128,SSpll5
308.8971,57.6632,248.3374,249.5275,-858.4345,-971.5798,2022.4285,11431.8571,439.3214,0,0,Left,1128,SSpll5
317.2864,61.0343,248.0548,248.9809,-851.3695,-1055.8569,2232.1602,14664.1765,424.5588,0,0,Left,625,SSpul5
316.2471,63.2916,248.1617,249.5273,-854.0428,-1112.2911,2206.1766,16399.6087,437.7174,0,0,Left,625,SSpul5
321.4767,65.5778,247.9695,247.1161,-849.2378,-1169.4447,2336.9167,20887.92,449.2,0,0,Left,625,SSpul5
323.5736,64.4669,247.8459,248.0029,-846.1472,-1141.6732,2389.3399,12699.5357,395.7143,0,0,Left,625,SSpul5
321.4767,65.5778,247.9695,249.1072,-849.2378,-1169.4447,2336.9167,19622.9783,438.5,0,0,Left,625,SSpul5
324.6181,66.7308,247.8444,248.478,-846.1105,-1198.2702,2415.4523,17854.791,406.6119,0,0,Left,625,SSpul5
324.6166,67.8543,247.8661,248.857,-846.6529,-1226.358,2415.4152,12023.3846,437.9615,0,0,Left,625,SSpul5
329.8652,70.1403,247.6529,246.9926,-841.3231,-1283.5073,2546.629,11709.8919,411.2162,0,0,Left,182305705,SSpun5
187.0931,44.4477,247.4514,247.7454,-836.2843,-641.192,-1022.6715,11203.5897,501.3077,0,0,Right,648,MOp5
260.4462,46.4324,251.2185,250.4437,-930.4623,-690.8102,811.1559,13419,406.359,0,0,Left,1021,MOs6a
261.5821,50.1326,251.3991,252.1149,-934.9771,-783.3141,839.5518,10926.8261,423.0435,0,0,Left,1021,MOs6a
316.137,62.6885,251.4688,251.1534,-936.7192,-1097.2118,2203.4251,17243.6667,457.5965,0,0,Left,625,SSpul5
320.321,63.8506,251.2884,251.801,-932.2095,-1126.2651,2308.0238,12212.6786,403.3929,0,0,Left,625,SSpul5
322.4161,64.9969,251.2088,251.1893,-930.2203,-1154.9232,2360.4036,24373.1932,441.8864,0,0,Left,625,SSpul5
322.4175,66.1164,251.2339,250.3506,-930.8487,-1182.9093,2360.4378,18820.45,440.9,0,0,Left,625,SSpul5
310.4131,160.5837,247.9633,247.215,-849.0826,-3544.5924,2060.3283,14535.8636,316.1364,0,0,Left,262,RT
265.0997,42.4782,254.4424,254.7427,-1011.0602,-591.954,927.4934,19611.3281,491.4688,0,0,Left,774,RSPagl5
270.0776,45.4201,254.7483,255.7448,-1018.7063,-665.502,1051.9409,8468.0476,427.1429,0,0,Left,774,RSPagl5
287.9446,48.1825,255.1944,254.6714,-1029.8609,-734.5628,1498.6162,9589.9697,376.9697,0,0,Left,1128,SSpll5
314.9725,53.0345,254.4912,255.0466,-1012.2812,-855.8628,2174.3127,15929.6829,417.439,0,0,Left,625,SSpul5
307.6265,54.1631,254.8954,255.6575,-1022.3861,-884.0778,1990.6617,10285.0435,404.6087,0,0,Left,1128,SSpll5
313.9259,57.5539,254.7186,254.7129,-1017.9651,-968.847,2148.1474,13846.7222,425.9444,0,0,Left,625,SSpul5
320.2245,58.7358,254.4287,253.6626,-1010.7165,-998.3953,2305.6134,14594.4062,413.2812,0,0,Left,625,SSpul5
316.0252,58.6934,254.6499,254.6909,-1016.2463,-997.3352,2200.6308,20799.1489,426.7447,0,0,Left,625,SSpul5
319.1729,59.8508,254.5214,253.898,-1013.0347,-1026.2689,2279.3219,12501.5625,418.4375,0,0,Left,625,SSpul5
320.2229,59.8634,254.4653,253.5859,-1011.6337,-1026.5858,2305.572,17826.0278,430.8056,0,0,Left,625,SSpul5
323.3761,61.0305,254.3293,254.2612,-1008.2329,-1055.7623,2384.4028,21381.1591,435.0909,0,0,Left,625,SSpul5
321.2724,62.1245,254.4764,255.6614,-1011.9099,-1083.1116,2331.8112,16918.1111,471.4222,0,0,Left,625,SSpul5
259.4535,44.6726,257.5019,257.5334,-1087.5468,-646.8156,786.338,13335.3696,382.7609,0,0,Left,906,RSPagl6a
315.9372,54.6648,257.776,256.9386,-1094.4001,-896.6208,2198.4297,12731.8718,358.5385,0,0,Left,625,SSpul5
320.1486,55.843,257.5906,256.3066,-1089.7653,-926.0743,2303.716,14688.0909,375.1212,0,0,Left,625,SSpul5
321.2039,55.8574,257.5322,258.0775,-1088.3052,-926.435,2330.0964,11890.2083,355.9583,0,0,Left,625,SSpul5
319.0926,59.2022,257.7706,258.9545,-1094.2648,-1010.0553,2277.3144,13206.3611,387.0556,0,0,Left,625,SSpul5
321.1948,60.3569,257.6879,258.28,-1092.1982,-1038.9229,2329.8706,14227.7667,395.4667,0,0,Left,625,SSpul5
321.1948,60.3569,257.6879,257.4636,-1092.1982,-1038.9229,2329.8706,14181.12,403.68,0,0,Left,625,SSpul5
311.0794,171.8719,253.086,253.977,-977.1507,-3826.7979,2076.9848,20007.4545,293.1818,0,0,Left,262,RT
188.9338,45.1737,257.3726,258.2748,-1084.3162,-659.3437,-976.6561,10159.5714,536.2381,0,0,Right,906,RSPagl6a
189.8975,45.0637,257.4205,258.1933,-1085.5123,-656.5934,-952.5635,11629.4706,519.7059,0,0,Right,906,RSPagl6a
268.2661,45.8814,261.0948,259.6117,-1177.3707,-677.0359,1006.6521,9887,394.0303,0,0,Left,906,RSPagl6a
317.9817,52.8797,260.8313,260.1452,-1170.7816,-851.9918,2249.5426,11972.4815,459.2593,0,0,Left,625,SSpul5
311.6662,52.7964,261.1745,260.3264,-1179.3627,-849.9112,2091.6561,18705.0476,598.2619,0,0,Left,625,SSpul5
308.5251,52.7579,261.3332,261.3761,-1183.3309,-848.948,2013.1269,11354.3333,494.619,0,0,Left,1128,SSpll5
316.9261,53.9897,260.9374,259.7792,-1173.4345,-879.7425,2223.1531,15725.0833,483.75,0,0,Left,625,SSpul5
319.0334,55.1484,260.8633,261.8276,-1171.5828,-908.7092,2275.8341,25341.0588,492.4902,0,0,Left,625,SSpul5
316.9266,55.1129,260.9836,261.0001,-1174.5905,-907.8222,2223.1647,17657.2059,472.1176,0,0,Left,625,SSpul5
320.0884,55.1668,260.8024,260.0416,-1170.0598,-909.1689,2302.2101,17685.0938,461.0312,0,0,Left,625,SSpul5
312.7255,55.0491,261.2166,259.9347,-1180.4147,-906.2281,2118.137,12600.4054,504.5405,0,0,Left,625,SSpul5
321.1418,56.31,260.7837,261.547,-1169.5933,-937.7505,2328.5441,16395.0417,517.625,0,0,Left,625,SSpul5
319.033,57.3914,260.9499,260.5391,-1173.7465,-964.7861,2275.8241,38350.5538,524.7231,0,0,Left,625,SSpul5
322.1954,57.4526,260.7621,259.3072,-1169.0526,-966.3152,2354.885,19099.1622,491.1351,0,0,Left,625,SSpul5
320.0863,58.5303,260.9284,262.1861,-1173.2106,-993.2577,2302.1569,22431.68,509.36,0,0,Left,625,SSpul5
322.1937,58.573,260.8016,260.9268,-1170.0397,-994.3241,2354.8432,13559.2222,470.2593,0,0,Left,625,SSpul5
394.3873,138.7103,258.3915,258.4298,-1109.7871,-2997.7579,4159.6827,10438.8333,419.5417,0,0,Left,1090,SSs5
394.4281,140.9422,258.3735,257.7084,-1109.3385,-3053.5562,4160.7014,11107.0513,418.1795,0,0,Left,1090,SSs5
312.6871,54.2804,264.4096,265.1776,-1260.2399,-887.0094,2117.1786,12437.1622,392.5135,0,0,Left,625,SSpul5
317.9477,56.6247,264.1986,264.567,-1254.9649,-945.6183,2248.6922,18739.0465,408.2093,0,0,Left,625,SSpul5
322.1672,56.7239,263.938,264.7665,-1248.4501,-948.0979,2354.1791,20198.64,432.2,0,0,Left,182305705,SSpun5
319.0029,57.7643,264.1776,264.1208,-1254.4392,-974.1072,2275.0732,10520.8095,406.1429,0,0,Left,625,SSpul5
324.2814,59.008,263.8822,263.5936,-1247.054,-1005.1996,2407.0358,10345.3333,390.0417,0,0,Left,182305705,SSpun5
392.1448,141.3716,261.4764,262.5846,-1186.9106,-3064.291,4103.6206,11039.4828,434.5172,0,0,Left,1090,SSs5
301.3297,189.581,256.3926,255.6794,-1059.816,-4269.5239,1833.2417,18320.5667,332.9333,0,0,Left,262,RT
314.7713,51.2648,267.3376,266.3513,-1333.4411,-811.6192,2169.2836,12322.5,388.0312,0,0,Left,625,SSpul5
